Id,ActivityHour,date,time,Calories,TotalIntensity,AverageIntensity
4319703577,4/23/2016 11:00,4/23/2016,11:00:00 AM,63,1,0.016667
4319703577,4/23/2016 12:00,4/23/2016,12:00:00 PM,144,35,0.583333
4319703577,4/23/2016 13:00,4/23/2016,1:00:00 PM,96,18,0.3
4319703577,4/23/2016 14:00,4/23/2016,2:00:00 PM,73,6,0.1
4319703577,4/23/2016 15:00,4/23/2016,3:00:00 PM,99,19,0.316667
4319703577,4/23/2016 16:00,4/23/2016,4:00:00 PM,139,38,0.633333
4319703577,4/23/2016 17:00,4/23/2016,5:00:00 PM,123,26,0.433333
4319703577,4/23/2016 18:00,4/23/2016,6:00:00 PM,79,9,0.15
4319703577,4/23/2016 19:00,4/23/2016,7:00:00 PM,117,31,0.516667
4319703577,4/23/2016 20:00,4/23/2016,8:00:00 PM,81,9,0.15
4319703577,4/23/2016 21:00,4/23/2016,9:00:00 PM,87,13,0.216667
4319703577,4/23/2016 22:00,4/23/2016,10:00:00 PM,71,5,0.083333
4319703577,4/23/2016 23:00,4/23/2016,11:00:00 PM,96,18,0.3
4319703577,4/24/2016 0:00,4/24/2016,12:00:00 AM,61,0,0
4319703577,4/24/2016 1:00,4/24/2016,1:00:00 AM,61,0,0
4319703577,4/24/2016 2:00,4/24/2016,2:00:00 AM,61,0,0
4319703577,4/24/2016 3:00,4/24/2016,3:00:00 AM,67,3,0.05
4319703577,4/24/2016 4:00,4/24/2016,4:00:00 AM,61,0,0
4319703577,4/24/2016 5:00,4/24/2016,5:00:00 AM,61,0,0
4319703577,4/24/2016 6:00,4/24/2016,6:00:00 AM,62,1,0.016667
4319703577,4/24/2016 7:00,4/24/2016,7:00:00 AM,61,0,0
4319703577,4/24/2016 8:00,4/24/2016,8:00:00 AM,81,10,0.166667
4319703577,4/24/2016 9:00,4/24/2016,9:00:00 AM,115,30,0.5
4319703577,4/24/2016 10:00,4/24/2016,10:00:00 AM,69,4,0.066667
4319703577,4/24/2016 11:00,4/24/2016,11:00:00 AM,77,8,0.133333
4319703577,4/24/2016 12:00,4/24/2016,12:00:00 PM,78,7,0.116667
4319703577,4/24/2016 13:00,4/24/2016,1:00:00 PM,113,23,0.383333
4319703577,4/24/2016 14:00,4/24/2016,2:00:00 PM,123,27,0.45
4319703577,4/24/2016 15:00,4/24/2016,3:00:00 PM,82,10,0.166667
4319703577,4/24/2016 16:00,4/24/2016,4:00:00 PM,83,10,0.166667
4319703577,4/24/2016 17:00,4/24/2016,5:00:00 PM,91,16,0.266667
4319703577,4/24/2016 18:00,4/24/2016,6:00:00 PM,94,18,0.3
4319703577,4/24/2016 19:00,4/24/2016,7:00:00 PM,75,7,0.116667
4319703577,4/24/2016 20:00,4/24/2016,8:00:00 PM,73,6,0.1
4319703577,4/24/2016 21:00,4/24/2016,9:00:00 PM,73,5,0.083333
4319703577,4/24/2016 22:00,4/24/2016,10:00:00 PM,98,18,0.3
4319703577,4/24/2016 23:00,4/24/2016,11:00:00 PM,63,1,0.016667
4319703577,4/25/2016 0:00,4/25/2016,12:00:00 AM,61,0,0
4319703577,4/25/2016 1:00,4/25/2016,1:00:00 AM,61,0,0
4319703577,4/25/2016 2:00,4/25/2016,2:00:00 AM,62,1,0.016667
4319703577,4/25/2016 3:00,4/25/2016,3:00:00 AM,61,0,0
4319703577,4/25/2016 4:00,4/25/2016,4:00:00 AM,65,2,0.033333
4319703577,4/25/2016 5:00,4/25/2016,5:00:00 AM,61,0,0
4319703577,4/25/2016 6:00,4/25/2016,6:00:00 AM,61,0,0
4319703577,4/25/2016 7:00,4/25/2016,7:00:00 AM,65,2,0.033333
4319703577,4/25/2016 8:00,4/25/2016,8:00:00 AM,92,15,0.25
4319703577,4/25/2016 9:00,4/25/2016,9:00:00 AM,67,3,0.05
4319703577,4/25/2016 10:00,4/25/2016,10:00:00 AM,187,45,0.75
4319703577,4/25/2016 11:00,4/25/2016,11:00:00 AM,138,41,0.683333
4319703577,4/25/2016 12:00,4/25/2016,12:00:00 PM,132,36,0.6
4319703577,4/25/2016 13:00,4/25/2016,1:00:00 PM,96,15,0.25
4319703577,4/25/2016 14:00,4/25/2016,2:00:00 PM,149,38,0.633333
4319703577,4/25/2016 15:00,4/25/2016,3:00:00 PM,111,28,0.466667
4319703577,4/25/2016 16:00,4/25/2016,4:00:00 PM,104,23,0.383333
4319703577,4/25/2016 17:00,4/25/2016,5:00:00 PM,144,47,0.783333
4319703577,4/25/2016 18:00,4/25/2016,6:00:00 PM,146,39,0.65
4319703577,4/25/2016 19:00,4/25/2016,7:00:00 PM,141,35,0.583333
4319703577,4/25/2016 20:00,4/25/2016,8:00:00 PM,73,7,0.116667
4319703577,4/25/2016 21:00,4/25/2016,9:00:00 PM,67,3,0.05
4319703577,4/25/2016 22:00,4/25/2016,10:00:00 PM,100,21,0.35
4319703577,4/25/2016 23:00,4/25/2016,11:00:00 PM,70,5,0.083333
4319703577,4/26/2016 0:00,4/26/2016,12:00:00 AM,61,0,0
4319703577,4/26/2016 1:00,4/26/2016,1:00:00 AM,61,0,0
4319703577,4/26/2016 2:00,4/26/2016,2:00:00 AM,61,0,0
4319703577,4/26/2016 3:00,4/26/2016,3:00:00 AM,61,0,0
4319703577,4/26/2016 4:00,4/26/2016,4:00:00 AM,61,0,0
4319703577,4/26/2016 5:00,4/26/2016,5:00:00 AM,61,0,0
4319703577,4/26/2016 6:00,4/26/2016,6:00:00 AM,61,0,0
4319703577,4/26/2016 7:00,4/26/2016,7:00:00 AM,69,5,0.083333
4319703577,4/26/2016 8:00,4/26/2016,8:00:00 AM,150,37,0.616667
4319703577,4/26/2016 9:00,4/26/2016,9:00:00 AM,62,0,0
4319703577,4/26/2016 10:00,4/26/2016,10:00:00 AM,182,41,0.683333
4319703577,4/26/2016 11:00,4/26/2016,11:00:00 AM,120,27,0.45
4319703577,4/26/2016 12:00,4/26/2016,12:00:00 PM,151,43,0.716667
4319703577,4/26/2016 13:00,4/26/2016,1:00:00 PM,98,19,0.316667
4319703577,4/26/2016 14:00,4/26/2016,2:00:00 PM,90,13,0.216667
4319703577,4/26/2016 15:00,4/26/2016,3:00:00 PM,110,24,0.4
4319703577,4/26/2016 16:00,4/26/2016,4:00:00 PM,96,18,0.3
4319703577,4/26/2016 17:00,4/26/2016,5:00:00 PM,120,26,0.433333
4319703577,4/26/2016 18:00,4/26/2016,6:00:00 PM,105,24,0.4
4319703577,4/26/2016 19:00,4/26/2016,7:00:00 PM,201,70,1.166667
4319703577,4/26/2016 20:00,4/26/2016,8:00:00 PM,72,6,0.1
4319703577,4/26/2016 21:00,4/26/2016,9:00:00 PM,61,0,0
4319703577,4/26/2016 22:00,4/26/2016,10:00:00 PM,62,1,0.016667
4319703577,4/26/2016 23:00,4/26/2016,11:00:00 PM,61,0,0
4319703577,4/27/2016 0:00,4/27/2016,12:00:00 AM,61,0,0
4319703577,4/27/2016 1:00,4/27/2016,1:00:00 AM,61,0,0
4319703577,4/27/2016 2:00,4/27/2016,2:00:00 AM,63,1,0.016667
4319703577,4/27/2016 3:00,4/27/2016,3:00:00 AM,61,0,0
4319703577,4/27/2016 4:00,4/27/2016,4:00:00 AM,63,1,0.016667
4319703577,4/27/2016 5:00,4/27/2016,5:00:00 AM,63,1,0.016667
4319703577,4/27/2016 6:00,4/27/2016,6:00:00 AM,61,0,0
4319703577,4/27/2016 7:00,4/27/2016,7:00:00 AM,71,6,0.1
4319703577,4/27/2016 8:00,4/27/2016,8:00:00 AM,136,39,0.65
4319703577,4/27/2016 9:00,4/27/2016,9:00:00 AM,70,4,0.066667
4319703577,4/27/2016 10:00,4/27/2016,10:00:00 AM,191,55,0.916667
4319703577,4/27/2016 11:00,4/27/2016,11:00:00 AM,121,24,0.4
4319703577,4/27/2016 12:00,4/27/2016,12:00:00 PM,213,87,1.45
4319703577,4/27/2016 13:00,4/27/2016,1:00:00 PM,94,18,0.3
4319703577,4/27/2016 14:00,4/27/2016,2:00:00 PM,162,46,0.766667
4319703577,4/27/2016 15:00,4/27/2016,3:00:00 PM,125,33,0.55
4319703577,4/27/2016 16:00,4/27/2016,4:00:00 PM,98,19,0.316667
4319703577,4/27/2016 17:00,4/27/2016,5:00:00 PM,99,20,0.333333
4319703577,4/27/2016 18:00,4/27/2016,6:00:00 PM,98,14,0.233333
4319703577,4/27/2016 19:00,4/27/2016,7:00:00 PM,139,30,0.5
4319703577,4/27/2016 20:00,4/27/2016,8:00:00 PM,72,4,0.066667
4319703577,4/27/2016 21:00,4/27/2016,9:00:00 PM,75,6,0.1
4319703577,4/27/2016 22:00,4/27/2016,10:00:00 PM,69,4,0.066667
4319703577,4/27/2016 23:00,4/27/2016,11:00:00 PM,61,0,0
4319703577,4/28/2016 0:00,4/28/2016,12:00:00 AM,61,0,0
4319703577,4/28/2016 1:00,4/28/2016,1:00:00 AM,62,1,0.016667
4319703577,4/28/2016 2:00,4/28/2016,2:00:00 AM,61,0,0
4319703577,4/28/2016 3:00,4/28/2016,3:00:00 AM,61,0,0
4319703577,4/28/2016 4:00,4/28/2016,4:00:00 AM,70,5,0.083333
4319703577,4/28/2016 5:00,4/28/2016,5:00:00 AM,61,0,0
4319703577,4/28/2016 6:00,4/28/2016,6:00:00 AM,61,0,0
4319703577,4/28/2016 7:00,4/28/2016,7:00:00 AM,103,19,0.316667
4319703577,4/28/2016 8:00,4/28/2016,8:00:00 AM,118,24,0.4
4319703577,4/28/2016 9:00,4/28/2016,9:00:00 AM,90,13,0.216667
4319703577,4/28/2016 10:00,4/28/2016,10:00:00 AM,148,33,0.55
4319703577,4/28/2016 11:00,4/28/2016,11:00:00 AM,135,29,0.483333
4319703577,4/28/2016 12:00,4/28/2016,12:00:00 PM,142,37,0.616667
4319703577,4/28/2016 13:00,4/28/2016,1:00:00 PM,94,15,0.25
4319703577,4/28/2016 14:00,4/28/2016,2:00:00 PM,103,18,0.3
4319703577,4/28/2016 15:00,4/28/2016,3:00:00 PM,94,16,0.266667
4319703577,4/28/2016 16:00,4/28/2016,4:00:00 PM,126,34,0.566667
4319703577,4/28/2016 17:00,4/28/2016,5:00:00 PM,140,37,0.616667
4319703577,4/28/2016 18:00,4/28/2016,6:00:00 PM,151,44,0.733333
4319703577,4/28/2016 19:00,4/28/2016,7:00:00 PM,115,25,0.416667
4319703577,4/28/2016 20:00,4/28/2016,8:00:00 PM,151,44,0.733333
4319703577,4/28/2016 21:00,4/28/2016,9:00:00 PM,68,3,0.05
4319703577,4/28/2016 22:00,4/28/2016,10:00:00 PM,90,14,0.233333
4319703577,4/28/2016 23:00,4/28/2016,11:00:00 PM,66,3,0.05
4319703577,4/29/2016 0:00,4/29/2016,12:00:00 AM,67,3,0.05
4319703577,4/29/2016 1:00,4/29/2016,1:00:00 AM,62,1,0.016667
4319703577,4/29/2016 2:00,4/29/2016,2:00:00 AM,61,0,0
4319703577,4/29/2016 3:00,4/29/2016,3:00:00 AM,62,1,0.016667
4319703577,4/29/2016 4:00,4/29/2016,4:00:00 AM,61,0,0
4319703577,4/29/2016 5:00,4/29/2016,5:00:00 AM,62,1,0.016667
4319703577,4/29/2016 6:00,4/29/2016,6:00:00 AM,61,0,0
4319703577,4/29/2016 7:00,4/29/2016,7:00:00 AM,63,1,0.016667
4319703577,4/29/2016 8:00,4/29/2016,8:00:00 AM,79,9,0.15
4319703577,4/29/2016 9:00,4/29/2016,9:00:00 AM,86,11,0.183333
4319703577,4/29/2016 10:00,4/29/2016,10:00:00 AM,171,45,0.75
4319703577,4/29/2016 11:00,4/29/2016,11:00:00 AM,123,26,0.433333
4319703577,4/29/2016 12:00,4/29/2016,12:00:00 PM,105,22,0.366667
4319703577,4/29/2016 13:00,4/29/2016,1:00:00 PM,127,33,0.55
4319703577,4/29/2016 14:00,4/29/2016,2:00:00 PM,108,26,0.433333
4319703577,4/29/2016 15:00,4/29/2016,3:00:00 PM,122,34,0.566667
4319703577,4/29/2016 16:00,4/29/2016,4:00:00 PM,129,29,0.483333
4319703577,4/29/2016 17:00,4/29/2016,5:00:00 PM,94,17,0.283333
4319703577,4/29/2016 18:00,4/29/2016,6:00:00 PM,95,17,0.283333
4319703577,4/29/2016 19:00,4/29/2016,7:00:00 PM,136,40,0.666667
4319703577,4/29/2016 20:00,4/29/2016,8:00:00 PM,89,13,0.216667
4319703577,4/29/2016 21:00,4/29/2016,9:00:00 PM,63,0,0
4319703577,4/29/2016 22:00,4/29/2016,10:00:00 PM,72,5,0.083333
4319703577,4/29/2016 23:00,4/29/2016,11:00:00 PM,79,9,0.15
4319703577,4/30/2016 0:00,4/30/2016,12:00:00 AM,61,0,0
4319703577,4/30/2016 1:00,4/30/2016,1:00:00 AM,61,0,0
4319703577,4/30/2016 2:00,4/30/2016,2:00:00 AM,62,1,0.016667
4319703577,4/30/2016 3:00,4/30/2016,3:00:00 AM,64,2,0.033333
4319703577,4/30/2016 4:00,4/30/2016,4:00:00 AM,61,0,0
4319703577,4/30/2016 5:00,4/30/2016,5:00:00 AM,61,0,0
4319703577,4/30/2016 6:00,4/30/2016,6:00:00 AM,61,0,0
4319703577,4/30/2016 7:00,4/30/2016,7:00:00 AM,65,2,0.033333
4319703577,4/30/2016 8:00,4/30/2016,8:00:00 AM,69,4,0.066667
4319703577,4/30/2016 9:00,4/30/2016,9:00:00 AM,61,0,0
4319703577,4/30/2016 10:00,4/30/2016,10:00:00 AM,70,4,0.066667
4319703577,4/30/2016 11:00,4/30/2016,11:00:00 AM,85,12,0.2
4319703577,4/30/2016 12:00,4/30/2016,12:00:00 PM,128,35,0.583333
4319703577,4/30/2016 13:00,4/30/2016,1:00:00 PM,141,42,0.7
4319703577,4/30/2016 14:00,4/30/2016,2:00:00 PM,140,25,0.416667
4319703577,4/30/2016 15:00,4/30/2016,3:00:00 PM,100,20,0.333333
4319703577,4/30/2016 16:00,4/30/2016,4:00:00 PM,99,16,0.266667
4319703577,4/30/2016 17:00,4/30/2016,5:00:00 PM,93,14,0.233333
4319703577,4/30/2016 18:00,4/30/2016,6:00:00 PM,73,4,0.066667
4319703577,4/30/2016 19:00,4/30/2016,7:00:00 PM,97,20,0.333333
4319703577,4/30/2016 20:00,4/30/2016,8:00:00 PM,170,48,0.8
4319703577,4/30/2016 21:00,4/30/2016,9:00:00 PM,118,26,0.433333
4319703577,4/30/2016 22:00,4/30/2016,10:00:00 PM,69,3,0.05
4319703577,4/30/2016 23:00,4/30/2016,11:00:00 PM,85,12,0.2
4319703577,5/1/2016 0:00,5/1/2016,12:00:00 AM,61,0,0
4319703577,5/1/2016 1:00,5/1/2016,1:00:00 AM,61,0,0
4319703577,5/1/2016 2:00,5/1/2016,2:00:00 AM,61,0,0
4319703577,5/1/2016 3:00,5/1/2016,3:00:00 AM,62,1,0.016667
4319703577,5/1/2016 4:00,5/1/2016,4:00:00 AM,61,0,0
4319703577,5/1/2016 5:00,5/1/2016,5:00:00 AM,61,0,0
4319703577,5/1/2016 6:00,5/1/2016,6:00:00 AM,61,0,0
4319703577,5/1/2016 7:00,5/1/2016,7:00:00 AM,65,2,0.033333
4319703577,5/1/2016 8:00,5/1/2016,8:00:00 AM,71,5,0.083333
4319703577,5/1/2016 9:00,5/1/2016,9:00:00 AM,86,13,0.216667
4319703577,5/1/2016 10:00,5/1/2016,10:00:00 AM,72,5,0.083333
4319703577,5/1/2016 11:00,5/1/2016,11:00:00 AM,70,5,0.083333
4319703577,5/1/2016 12:00,5/1/2016,12:00:00 PM,61,0,0
4319703577,5/1/2016 13:00,5/1/2016,1:00:00 PM,61,0,0
4319703577,5/1/2016 14:00,5/1/2016,2:00:00 PM,61,0,0
4319703577,5/1/2016 15:00,5/1/2016,3:00:00 PM,61,0,0
4319703577,5/1/2016 16:00,5/1/2016,4:00:00 PM,61,0,0
4319703577,5/1/2016 17:00,5/1/2016,5:00:00 PM,61,0,0
4319703577,5/1/2016 18:00,5/1/2016,6:00:00 PM,61,0,0
4319703577,5/1/2016 19:00,5/1/2016,7:00:00 PM,61,0,0
4319703577,5/1/2016 20:00,5/1/2016,8:00:00 PM,76,8,0.133333
4319703577,5/1/2016 21:00,5/1/2016,9:00:00 PM,66,3,0.05
4319703577,5/1/2016 22:00,5/1/2016,10:00:00 PM,115,25,0.416667
4319703577,5/1/2016 23:00,5/1/2016,11:00:00 PM,61,0,0
4319703577,5/2/2016 0:00,5/2/2016,12:00:00 AM,63,1,0.016667
4319703577,5/2/2016 1:00,5/2/2016,1:00:00 AM,64,2,0.033333
4319703577,5/2/2016 2:00,5/2/2016,2:00:00 AM,61,0,0
4319703577,5/2/2016 3:00,5/2/2016,3:00:00 AM,61,0,0
4319703577,5/2/2016 4:00,5/2/2016,4:00:00 AM,67,4,0.066667
4319703577,5/2/2016 5:00,5/2/2016,5:00:00 AM,62,1,0.016667
4319703577,5/2/2016 6:00,5/2/2016,6:00:00 AM,61,0,0
4319703577,5/2/2016 7:00,5/2/2016,7:00:00 AM,78,9,0.15
4319703577,5/2/2016 8:00,5/2/2016,8:00:00 AM,65,2,0.033333
4319703577,5/2/2016 9:00,5/2/2016,9:00:00 AM,80,9,0.15
4319703577,5/2/2016 10:00,5/2/2016,10:00:00 AM,181,55,0.916667
4319703577,5/2/2016 11:00,5/2/2016,11:00:00 AM,146,43,0.716667
4319703577,5/2/2016 12:00,5/2/2016,12:00:00 PM,122,32,0.533333
4319703577,5/2/2016 13:00,5/2/2016,1:00:00 PM,92,14,0.233333
4319703577,5/2/2016 14:00,5/2/2016,2:00:00 PM,107,20,0.333333
4319703577,5/2/2016 15:00,5/2/2016,3:00:00 PM,107,19,0.316667
4319703577,5/2/2016 16:00,5/2/2016,4:00:00 PM,152,42,0.7
4319703577,5/2/2016 17:00,5/2/2016,5:00:00 PM,128,36,0.6
4319703577,5/2/2016 18:00,5/2/2016,6:00:00 PM,123,28,0.466667
4319703577,5/2/2016 19:00,5/2/2016,7:00:00 PM,97,10,0.166667
4319703577,5/2/2016 20:00,5/2/2016,8:00:00 PM,99,10,0.166667
4319703577,5/2/2016 21:00,5/2/2016,9:00:00 PM,109,19,0.316667
4319703577,5/2/2016 22:00,5/2/2016,10:00:00 PM,80,9,0.15
4319703577,5/2/2016 23:00,5/2/2016,11:00:00 PM,62,1,0.016667
4319703577,5/3/2016 0:00,5/3/2016,12:00:00 AM,61,0,0
4319703577,5/3/2016 1:00,5/3/2016,1:00:00 AM,62,1,0.016667
4319703577,5/3/2016 2:00,5/3/2016,2:00:00 AM,64,2,0.033333
4319703577,5/3/2016 3:00,5/3/2016,3:00:00 AM,61,0,0
4319703577,5/3/2016 4:00,5/3/2016,4:00:00 AM,62,1,0.016667
4319703577,5/3/2016 5:00,5/3/2016,5:00:00 AM,61,0,0
4319703577,5/3/2016 6:00,5/3/2016,6:00:00 AM,63,1,0.016667
4319703577,5/3/2016 7:00,5/3/2016,7:00:00 AM,75,7,0.116667
4319703577,5/3/2016 8:00,5/3/2016,8:00:00 AM,71,4,0.066667
4319703577,5/3/2016 9:00,5/3/2016,9:00:00 AM,70,3,0.05
4319703577,5/3/2016 10:00,5/3/2016,10:00:00 AM,195,60,1
4319703577,5/3/2016 11:00,5/3/2016,11:00:00 AM,159,48,0.8
4319703577,5/3/2016 12:00,5/3/2016,12:00:00 PM,149,36,0.6
4319703577,5/3/2016 13:00,5/3/2016,1:00:00 PM,76,8,0.133333
4319703577,5/3/2016 14:00,5/3/2016,2:00:00 PM,113,21,0.35
4319703577,5/3/2016 15:00,5/3/2016,3:00:00 PM,92,14,0.233333
4319703577,5/3/2016 16:00,5/3/2016,4:00:00 PM,122,30,0.5
4319703577,5/3/2016 17:00,5/3/2016,5:00:00 PM,130,37,0.616667
4319703577,5/3/2016 18:00,5/3/2016,6:00:00 PM,109,20,0.333333
4319703577,5/3/2016 19:00,5/3/2016,7:00:00 PM,141,42,0.7
4319703577,5/3/2016 20:00,5/3/2016,8:00:00 PM,76,7,0.116667
4319703577,5/3/2016 21:00,5/3/2016,9:00:00 PM,73,5,0.083333
4319703577,5/3/2016 22:00,5/3/2016,10:00:00 PM,91,16,0.266667
4319703577,5/3/2016 23:00,5/3/2016,11:00:00 PM,61,0,0
4319703577,5/4/2016 0:00,5/4/2016,12:00:00 AM,61,0,0
4319703577,5/4/2016 1:00,5/4/2016,1:00:00 AM,61,0,0
4319703577,5/4/2016 2:00,5/4/2016,2:00:00 AM,61,0,0
4319703577,5/4/2016 3:00,5/4/2016,3:00:00 AM,61,0,0
4319703577,5/4/2016 4:00,5/4/2016,4:00:00 AM,61,0,0
4319703577,5/4/2016 5:00,5/4/2016,5:00:00 AM,61,0,0
4319703577,5/4/2016 6:00,5/4/2016,6:00:00 AM,61,0,0
4319703577,5/4/2016 7:00,5/4/2016,7:00:00 AM,62,1,0.016667
4319703577,5/4/2016 8:00,5/4/2016,8:00:00 AM,83,10,0.166667
4319703577,5/4/2016 9:00,5/4/2016,9:00:00 AM,93,18,0.3
4319703577,5/4/2016 10:00,5/4/2016,10:00:00 AM,181,52,0.866667
4319703577,5/4/2016 11:00,5/4/2016,11:00:00 AM,138,33,0.55
4319703577,5/4/2016 12:00,5/4/2016,12:00:00 PM,178,47,0.783333
4319703577,5/4/2016 13:00,5/4/2016,1:00:00 PM,132,29,0.483333
4319703577,5/4/2016 14:00,5/4/2016,2:00:00 PM,132,32,0.533333
4319703577,5/4/2016 15:00,5/4/2016,3:00:00 PM,144,39,0.65
4319703577,5/4/2016 16:00,5/4/2016,4:00:00 PM,75,7,0.116667
4319703577,5/4/2016 17:00,5/4/2016,5:00:00 PM,86,12,0.2
4319703577,5/4/2016 18:00,5/4/2016,6:00:00 PM,102,16,0.266667
4319703577,5/4/2016 19:00,5/4/2016,7:00:00 PM,166,46,0.766667
4319703577,5/4/2016 20:00,5/4/2016,8:00:00 PM,92,15,0.25
4319703577,5/4/2016 21:00,5/4/2016,9:00:00 PM,71,5,0.083333
4319703577,5/4/2016 22:00,5/4/2016,10:00:00 PM,63,1,0.016667
4319703577,5/4/2016 23:00,5/4/2016,11:00:00 PM,61,0,0
4319703577,5/5/2016 0:00,5/5/2016,12:00:00 AM,61,0,0
4319703577,5/5/2016 1:00,5/5/2016,1:00:00 AM,61,0,0
4319703577,5/5/2016 2:00,5/5/2016,2:00:00 AM,61,0,0
4319703577,5/5/2016 3:00,5/5/2016,3:00:00 AM,61,0,0
4319703577,5/5/2016 4:00,5/5/2016,4:00:00 AM,61,0,0
4319703577,5/5/2016 5:00,5/5/2016,5:00:00 AM,205,53,0.883333
4319703577,5/5/2016 6:00,5/5/2016,6:00:00 AM,279,82,1.366667
4319703577,5/5/2016 7:00,5/5/2016,7:00:00 AM,92,15,0.25
4319703577,5/5/2016 8:00,5/5/2016,8:00:00 AM,71,5,0.083333
4319703577,5/5/2016 9:00,5/5/2016,9:00:00 AM,76,7,0.116667
4319703577,5/5/2016 10:00,5/5/2016,10:00:00 AM,169,36,0.6
4319703577,5/5/2016 11:00,5/5/2016,11:00:00 AM,123,32,0.533333
4319703577,5/5/2016 12:00,5/5/2016,12:00:00 PM,125,28,0.466667
4319703577,5/5/2016 13:00,5/5/2016,1:00:00 PM,90,13,0.216667
4319703577,5/5/2016 14:00,5/5/2016,2:00:00 PM,114,25,0.416667
4319703577,5/5/2016 15:00,5/5/2016,3:00:00 PM,108,25,0.416667
4319703577,5/5/2016 16:00,5/5/2016,4:00:00 PM,87,13,0.216667
4319703577,5/5/2016 17:00,5/5/2016,5:00:00 PM,82,11,0.183333
4319703577,5/5/2016 18:00,5/5/2016,6:00:00 PM,127,37,0.616667
4319703577,5/5/2016 19:00,5/5/2016,7:00:00 PM,143,45,0.75
4319703577,5/5/2016 20:00,5/5/2016,8:00:00 PM,119,31,0.516667
4319703577,5/5/2016 21:00,5/5/2016,9:00:00 PM,75,7,0.116667
4319703577,5/5/2016 22:00,5/5/2016,10:00:00 PM,82,12,0.2
4319703577,5/5/2016 23:00,5/5/2016,11:00:00 PM,61,0,0
4319703577,5/6/2016 0:00,5/6/2016,12:00:00 AM,66,3,0.05
4319703577,5/6/2016 1:00,5/6/2016,1:00:00 AM,62,1,0.016667
4319703577,5/6/2016 2:00,5/6/2016,2:00:00 AM,63,1,0.016667
4319703577,5/6/2016 3:00,5/6/2016,3:00:00 AM,64,2,0.033333
4319703577,5/6/2016 4:00,5/6/2016,4:00:00 AM,63,1,0.016667
4319703577,5/6/2016 5:00,5/6/2016,5:00:00 AM,61,0,0
4319703577,5/6/2016 6:00,5/6/2016,6:00:00 AM,69,4,0.066667
4319703577,5/6/2016 7:00,5/6/2016,7:00:00 AM,155,35,0.583333
4319703577,5/6/2016 8:00,5/6/2016,8:00:00 AM,69,3,0.05
4319703577,5/6/2016 9:00,5/6/2016,9:00:00 AM,78,5,0.083333
4319703577,5/6/2016 10:00,5/6/2016,10:00:00 AM,69,4,0.066667
4319703577,5/6/2016 11:00,5/6/2016,11:00:00 AM,154,30,0.5
4319703577,5/6/2016 12:00,5/6/2016,12:00:00 PM,67,3,0.05
4319703577,5/6/2016 13:00,5/6/2016,1:00:00 PM,106,15,0.25
4319703577,5/6/2016 14:00,5/6/2016,2:00:00 PM,68,3,0.05
4319703577,5/6/2016 15:00,5/6/2016,3:00:00 PM,132,37,0.616667
4319703577,5/6/2016 16:00,5/6/2016,4:00:00 PM,128,35,0.583333
4319703577,5/6/2016 17:00,5/6/2016,5:00:00 PM,106,23,0.383333
4319703577,5/6/2016 18:00,5/6/2016,6:00:00 PM,104,23,0.383333
4319703577,5/6/2016 19:00,5/6/2016,7:00:00 PM,190,58,0.966667
4319703577,5/6/2016 20:00,5/6/2016,8:00:00 PM,143,36,0.6
4319703577,5/6/2016 21:00,5/6/2016,9:00:00 PM,90,14,0.233333
4319703577,5/6/2016 22:00,5/6/2016,10:00:00 PM,68,3,0.05
4319703577,5/6/2016 23:00,5/6/2016,11:00:00 PM,89,15,0.25
4319703577,5/7/2016 0:00,5/7/2016,12:00:00 AM,61,0,0
4319703577,5/7/2016 1:00,5/7/2016,1:00:00 AM,62,1,0.016667
4319703577,5/7/2016 2:00,5/7/2016,2:00:00 AM,61,0,0
4319703577,5/7/2016 3:00,5/7/2016,3:00:00 AM,62,1,0.016667
4319703577,5/7/2016 4:00,5/7/2016,4:00:00 AM,61,0,0
4319703577,5/7/2016 5:00,5/7/2016,5:00:00 AM,62,1,0.016667
4319703577,5/7/2016 6:00,5/7/2016,6:00:00 AM,62,1,0.016667
4319703577,5/7/2016 7:00,5/7/2016,7:00:00 AM,61,0,0
4319703577,5/7/2016 8:00,5/7/2016,8:00:00 AM,72,6,0.1
4319703577,5/7/2016 9:00,5/7/2016,9:00:00 AM,160,51,0.85
4319703577,5/7/2016 10:00,5/7/2016,10:00:00 AM,76,7,0.116667
4319703577,5/7/2016 11:00,5/7/2016,11:00:00 AM,103,21,0.35
4319703577,5/7/2016 12:00,5/7/2016,12:00:00 PM,89,10,0.166667
4319703577,5/7/2016 13:00,5/7/2016,1:00:00 PM,163,50,0.833333
4319703577,5/7/2016 14:00,5/7/2016,2:00:00 PM,99,18,0.3
4319703577,5/7/2016 15:00,5/7/2016,3:00:00 PM,96,18,0.3
4319703577,5/7/2016 16:00,5/7/2016,4:00:00 PM,95,16,0.266667
4319703577,5/7/2016 17:00,5/7/2016,5:00:00 PM,123,29,0.483333
4319703577,5/7/2016 18:00,5/7/2016,6:00:00 PM,137,42,0.7
4319703577,5/7/2016 19:00,5/7/2016,7:00:00 PM,127,32,0.533333
4319703577,5/7/2016 20:00,5/7/2016,8:00:00 PM,87,12,0.2
4319703577,5/7/2016 21:00,5/7/2016,9:00:00 PM,85,13,0.216667
4319703577,5/7/2016 22:00,5/7/2016,10:00:00 PM,82,8,0.133333
